Matrix ID,Matrix Tag Comment,Matrix Type,Diff. Matrix Info.,Branch/Terr.,Home Branch,Bill To ID,Customer ID,Customer Name,Price Class,Outside Salesperson,Price Line,SellGroupAll,SellGroupMscAll,SellGroupMregAll,PROD_NBR,Product Description,Price Date Ovrd.,LIST,UMSP,CMP,STD-COST,REP-COST,AVG-COST,LASTCOST,Lnd Cost,Avg Lnd,Price Basis#,Price Formula,Qty Break Basis,Qty Break Formula,Qty Brk. Form Constant,Qty Break Points,Qty Break UOM,Qty Brk. Form Multplier,Split Qty,Cost Basis#,Cost Formula,Effective Date,Expire Date,Enable Rnding Rules
1039~160~64377~19805,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AQUATIC,AQUATIC,AQUATIC,LB,64377,AQTC 60X32X72 GEL SMTH WALL T&S,,1194.000,0,533.767,645.656,626.850,626.850,626.850,626.850,626.850,28,D0.993317,28,D0.993317,0,,,100672796,N,,,03/22/2022,06/30/2022,N
1040~160~446765~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,DIALMFG,446765,DIAL IN-LINE SCALE ELIMINATOR W/BRS,,30.977,0,31.680,12.391,12.030,12.030,12.030,12.030,12.030,28,D0.708057,28,D0.708057,0,,,141231568,N,,,03/22/2022,06/30/2022,N
1029~160~1179076~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MILWTOOL,1179076,MILWTL 25FT GEN II STUD TAPE,,42.000,0,28.970,17.860,17.340,17.340,17.340,17.340,17.340,5,*1.3333,5,*1.3333,0,,,133330000,N,,,04/01/2022,06/30/2022,N
1029~160~1006782~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW EMPIRE,MILWTOOL,1006782,MILWTL MILWAUKEE 48 BOX MAG MLBXM48,,158.100,139.000,114.000,69.628,67.600,67.600,67.600,67.600,67.600,5,*1.4184,5,*1.4184,0,,,141840000,N,,,04/01/2022,06/30/2022,N
1002~160~836605~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK5,836605,REHAU 1/2 RAUPEX BLUE UV SHIELD,,1.017,0,1.134,0.450,0.437,0.437,0.437,0.437,0.437,28,GP21.63,28,GP21.63,0,,,127599847,N,,,12/01/2021,06/30/2022,N
1002~160~581032~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581032,REHAU 1/2X1/2 CF EVERLOC LF BRS,,3.980,0,4.558,1.762,1.711,1.711,1.711,1.711,1.711,28,GP13.35,28,GP13.35,0,,,115406809,N,,,12/01/2021,06/30/2022,N
1002~160~10274~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURAL,DURAL,POLYGASF,GP1,10274,DURLINE GAS MOT RISER 24VX36H 1,,25.880,0,65.900,26.656,25.880,25.880,25.880,25.880,25.880,28,GP32.61,28,GP32.61,0,,,148389969,N,,,12/01/2021,06/30/2022,N
1039~160~718822~19808,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REFRIG,REFRIG,AGAS,AGAS,718822,REFRIG R407C 25LB CYLINDER R407C25,,948.682,0,584.380,368.420,368.420,368.420,368.420,368.420,368.420,28,D0.866871,28,D0.866871,0,,,115357418,N,,,03/25/2022,06/30/2022,N
1008~160~954485~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,VETOPRO,VETOPRO,VETOPRO,VETOPRO,954485,VETO COMPACT TOOL BAG TECH-MC,,400.000,0,185.400,103.000,100.000,100.000,100.000,100.000,100.000,28,GP49.03,28,GP49.03,0,,,196193840,N,,,12/01/2021,06/30/2022,N
1029~160~49181~19829,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ADVDRAIN,HANDCOR,HANDCOR,PM5,49181,ADVDRN 36X60 BIO DIFFUSER PANEL,,59.379,0,58.730,36.297,35.240,35.240,35.240,35.240,35.240,5,GP7.301563,5,GP7.301563,0,,,107876684,N,,,04/15/2022,06/30/2022,N
1022~160~GNAVIEN~19744.1,,N,,1022,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,,,,,GNAVIEN,,,0,0,0,0,0,0,0,0,0,28,GP15,28,GP15,0,,,117647059,N,8,D.96,01/20/2022,06/30/2022,N
1006~160~83204~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA2,83204,ESSICK ULTRACOOL RESIDENTIAL,,1413.830,0,1153.681,565.532,549.060,549.060,549.060,549.060,549.060,28,GP51.0,28,GP51.0,0,,,204081633,N,,,12/01/2021,06/30/2022,N
1008~160~37866~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,37866,AOSMTH PILOT ASSY KIT LPG GCV300,,70.000,0,80.242,36.050,35.000,35.000,35.000,35.000,35.000,28,GP21.46,28,GP21.46,0,,,127323657,N,,,12/01/2021,06/30/2022,N
1100~160~168312~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,EZFILTER,EZFILTER,MCDANMTL,DRG,168312,EZFILT 20X25 1 FLTR BASE EZ-2025CA,,29.750,0,55.160,30.643,29.750,29.750,29.750,29.750,29.750,28,GP41.22,28,GP41.22,0,,,170125893,N,,,12/01/2021,06/30/2022,N
1100~160~1259726~19664.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MSCTEMP,MSCTEMP,MSCTEMP,MSCTEMP,1259726,FROGGYS SIMPLE HAND SANITIZER 1GAL,,82.400,0,72.510,32.960,32.000,32.000,32.000,32.000,32.000,1,$39.9500,1,$39.9500,39.95000,,,0,N,,,11/01/2021,06/30/2022,N
1002~160~10571~19633.2,,O,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURAL,DURAL,POLYGASF,GP1,10571,DURLINE COATED COMPRESSION CPLG,,25.620,0,66.850,26.389,25.620,25.620,25.620,25.620,25.620,,,,,,,,,N,5,$43.1410,10/01/2021,12/31/2022,N
1002~160~609680~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,609680,REHAU 2X1 EVERLOC BRS CPLG LF,,107.550,0,122.936,47.634,46.247,46.247,46.247,46.247,46.247,28,GP13.21,28,GP13.21,0,,,115220648,N,,,12/01/2021,06/30/2022,N
1002~160~990922~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,990922,REHAU 5/8X5/8 EVERLOC LF BRASS ELL,,10.610,0,11.240,4.699,4.562,4.562,4.562,4.562,4.562,28,GP13.24,28,GP13.24,0,,,115260489,N,,,12/01/2021,06/30/2022,N
1029~160~1342927~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILWTOOL,MILWTOOL,1342927,MILWTL USB REDLITHIUM CRS LINE AND,,550.000,0,319.000,257.500,250.000,250.000,250.000,250.000,250.000,5,*1.2346,5,*1.2346,0,,,123460000,N,,,04/01/2022,06/30/2022,N
1029~160~627575~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MILWTOOL,627575,MILWTL 1 CONSTANT SWING 48-22-4259,,54.400,29.990,31.970,24.195,23.490,23.490,23.490,23.490,23.490,5,*1.1765,5,*1.1765,0,,,117650000,N,,,04/01/2022,06/30/2022,N
1002~160~39494~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK5,39494,REHAU 1/2 RAUPEX TUBE 100FT COIL,,1.017,0,1.134,0.450,0.437,0.437,0.437,0.437,0.437,28,GP21.63,28,GP21.63,0,,,127599847,N,,,12/01/2021,06/30/2022,N
1040~160~82781~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA1,82781,ESSICK SIDE DRAFT CHAMPION 3000 SD,,645.424,0,474.004,258.170,250.650,250.650,250.650,250.650,250.650,28,D0.63277,28,D0.63277,0,,,158035305,N,,,03/22/2022,06/30/2022,N
1002~160~1073693~19825.1,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIVTECH,DIVTECH,DIVTECH,DIVTECH,1073693,DIVERS HEAT PUMP RISER 2 PCS 3 IN,,6.080,0,4.833,2.431,2.360,2.360,2.360,2.360,2.360,1,$3.500,1,$3.500,3.50000,,,0,N,,,04/11/2022,05/06/2022,N
1039~160~63513~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ATCO,ATCO,ATCO 031R8,DP1,63513,ATCO 12X25 031BRF R-8 FLEX DUCT,,146.300,0,111.190,71.570,69.490,69.490,69.490,69.490,69.490,28,D0.849434,28,D0.849434,0,,,117725450,N,,,04/01/2022,06/30/2022,N
1002~160~662416~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,662416,REHAU 1/2X1/2X3/4 EVERLOC POLY TEE,,7.990,0,9.126,3.539,3.436,3.436,3.436,3.436,3.436,28,GP17.44,28,GP17.44,0,,,121124031,N,,,12/01/2021,06/30/2022,N
1029~160~1001225~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW HAND TOOL,MILWTOOL,1001225,MILWTL 10 TONGUE & GROOVE PLIERS,,24.600,21.000,15.340,11.124,10.800,10.800,10.800,10.800,10.800,5,*1.4286,5,*1.4286,0,,,142860000,N,,,04/01/2022,06/30/2022,N
1029~160~2301~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILWTOOL ACC,MTA,2301,MILWTL 6 18TPI 5PK THIN KERF,,15.600,15.000,11.850,6.232,6.050,6.050,6.050,6.050,6.050,5,*1.8181,5,*1.8181,0,,,181810000,N,,,04/01/2022,06/30/2022,N
1044~160~236558~19694.2,,N,,1044,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL PROMO,MILW POW TOOL,MT,236558,MILWTL M18 JOBSITE RADIO 2890-20,,224.000,129.000,129.000,109.438,106.250,106.250,106.250,106.250,106.250,28,GP0.89,28,GP0.89,0,,,100897992,N,,,12/01/2021,06/30/2022,N
1039~160~68753~19792,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GEMLINE,GEMLINE,GEMFILT,WF,68753,GEMLINE WATER SOFTENER GLWS60,,1799.925,0,1256.391,684.950,699.000,699.000,699.000,699.000,699.000,28,D0.799242,28,D0.799242,0,,,125118550,N,,,03/09/2022,06/30/2022,N
1008~160~29732~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AIRGAS,AIRGAS,MSC GAS & ACC,BR,29732,AGAS TANK OXYGEN 20CF TANK ONLY,,163.626,0,194.060,81.813,79.430,79.430,79.430,79.430,79.430,28,GP25.93,28,GP25.93,0,,,135007425,N,,,12/01/2021,06/30/2022,N
1002~160~100132~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DMSTLP,DMSTLP,DMSTLP SMALL,ST2,100132,DSTLPIPE 1 STD BLK A53A T&C DOM,,7.944,0,4.630,3.178,3.085,3.085,3.085,3.085,3.085,28,GP4.74,28,GP4.74,0,,,104975856,N,,,12/01/2021,06/30/2022,N
1008~160~3166~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,3166,AOSMTH FINAL BRNR ASSY NG #37,,178.000,0,203.791,91.670,89.000,89.000,89.000,89.000,89.000,28,GP18.52,28,GP18.52,0,,,122729504,N,,,12/01/2021,06/30/2022,N
1006~160~78706~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG CLR PMPS MTR,MA,78706,DIAL 1HP 2SPD MOTOR 115V 2395,,257.430,0,241.570,102.959,99.960,99.960,99.960,99.960,99.960,28,GP32.86,28,GP32.86,0,,,148942508,N,,,12/01/2021,06/30/2022,N
1039~160~83374~19805,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG CLR PMPS MTR,MA,83374,DIAL COOLER PMP UP TO 8500 CFM 1016,,34.896,0,40.720,13.957,13.550,13.550,13.550,13.550,13.550,28,D0.591702,28,D0.591702,0,,,169003992,N,,,03/22/2022,06/30/2022,N
1039~160~62388~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ATCO,ATCO,ATCO 036R6,DP1,62388,ATCO 10X25 036BRF R-6 FLEX DUCT,,93.600,0,78.610,45.790,44.460,44.460,44.460,44.460,44.460,28,GP15.24,28,GP15.24,0,,,117980179,N,,,04/01/2022,06/30/2022,N
1002~160~481422~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,481422,REHAU 1 RAUPEX RED UV SHIELD PIPE,,2.819,0,3.132,1.248,1.212,1.212,1.212,1.212,1.212,28,GP21.89,28,GP21.89,0,,,128024581,N,,,12/01/2021,06/30/2022,N
1039~160~69935~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,SELKGR,SELKGR,MSC REG & GRILLES,DR2,69935,SELKRK 16X16 RETURN GRILL 170/170,,62.370,0,17.253,9.219,8.950,8.950,8.950,8.950,8.950,5,*1.4489,5,*1.4489,0,,,144890000,N,,,04/01/2022,06/30/2022,N
1039~160~67945~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,CODY,CODY,MSC REGISTER BOOTS,DP3,67945,CODY 6X6X6 DUCT REGISTER BOX W/FLG,,26.445,0,18.606,10.578,10.270,10.270,10.270,10.270,10.270,1,$15.4040,1,$15.4040,15.40400,,,0,N,,,04/01/2022,06/30/2022,N
1002~160~39517~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK5,39517,REHAU 3/4 RAUPEX PIPE 20FT RED,,1.661,0,1.836,0.735,0.714,0.714,0.714,0.714,0.714,28,GP21.86,28,GP21.86,0,,,127975429,N,,,12/01/2021,06/30/2022,N
1002~160~868163~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK5,868163,REHAU 3/4 RAUPEX RED UV SHIELD PIPE,,1.659,0,1.836,0.734,0.713,0.713,0.713,0.713,0.713,28,GP21.86,28,GP21.86,0,,,127975429,N,,,12/01/2021,06/30/2022,N
1002~160~1094436~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK2,1094436,REHAU 1/2 RAUPEX RED UV SHIELD PIPE,,1.017,0,1.050,0.450,0.437,0.437,0.437,0.437,0.437,28,GP21.63,28,GP21.63,0,,,127599847,N,,,12/01/2021,06/30/2022,N
1002~160~581141~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581141,REHAU 3/4X3/4X1/2 EVERLOC POLY TEE,,2.680,0,3.067,1.187,1.152,1.152,1.152,1.152,1.152,28,GP16.12,28,GP16.12,0,,,119217930,N,,,12/01/2021,06/30/2022,N
1006~160~436968~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG,DIALMFG,436968,DIAL VIBE-RX ROUND 6/12 LEG KIT,,54.062,0,59.770,21.620,20.990,20.990,20.990,20.990,20.990,28,GP39.34,28,GP39.34,0,,,164853281,N,,,12/01/2021,06/30/2022,N
1002~160~1498938~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,RECSEAL,RECSEAL,RECSEAL,RECSEAL,1498938,RECTORSEAL PRO-FIT 1/4IN TO 3/8IN,,30.050,0,21.300,12.020,11.670,11.670,11.670,11.670,11.670,5,GP30,5,GP30,0,,,142857143,N,,,12/01/2021,06/30/2022,N
1100~160~107059~19700.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AORESID,AORESID,AORESID NG,AOQ,107059,AOSMTH NG 40 GAL 40K WH 400 GCRL-40,,1178.320,0,681.000,572.000,572.000,572.000,572.000,572.000,572.000,28,*0.905498,28,*0.905498,0,,,90549800,N,,,12/07/2021,06/30/2022,N
1002~160~9779~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURAL,DURAL,POLYGASP,GP,9779,DURLINE POLY GAS PIPE 1-1/4X500,,0.577,0,1.420,0.594,0.577,0.577,0.577,0.577,0.577,28,GP25.63,28,GP25.63,0,,,134462821,N,,,12/01/2021,06/30/2022,N
1039~160~63969~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,CODY,CODY,MSC DUCT ELBOWS,DP8,63969,CODY 16 SGL WALL DUCT ADJ 90 ELL,,50.805,0,38.451,20.322,19.730,19.730,19.730,19.730,19.730,5,*1.4487,5,*1.4487,0,,,144870000,N,,,04/01/2022,06/30/2022,N
1039~160~102930~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,INOVATE,INOVATE,MSC DRYER ACC,DPA,102930,INOVTE DRYERBOX F/2X6 NEW,,71.640,0,67.326,27.820,27.820,27.820,27.820,27.820,27.820,1,$31.4570,1,$31.4570,31.45700,,,0,N,,,04/01/2022,06/30/2022,N
1039~160~91573~19633.2,,O,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,SLOV,SLOV,SLOAN WLP,SO1,91573,SLOAN REGAL 111 XL 1.6 GPF FLUSH,,225.550,0,154.920,110.350,107.136,107.136,107.136,107.136,107.136,,,,,,,,,N,5,$69.588,10/01/2021,12/31/2022,N
1039~160~83387~19805,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIALMFG,DIALMFG,DIALMFG CLR PMPS MTR,MA5,83387,DIAL INDUSTRIAL CONC PUMP 230V 1402,,89.570,0,74.460,35.823,34.780,34.780,34.780,34.780,34.780,28,D0.594207,28,D0.594207,0,,,168291521,N,,,03/22/2022,06/30/2022,N
1002~160~481482~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,481482,REHAU 1/2 RAUPEX WH UV SHIELD PIPE,,1.017,0,1.134,0.450,0.437,0.437,0.437,0.437,0.437,28,GP21.63,28,GP21.63,0,,,127599847,N,,,12/01/2021,06/30/2022,N
1100~160~83047~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA2,83047,ESSICK ULTRACOOL RESIDENTIAL 120,,1302.075,0,1062.493,520.830,505.660,505.660,505.660,505.660,505.660,28,GP9.4,28,GP9.4,0,,,110375276,N,,,12/01/2021,06/30/2022,N
1002~160~48195~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,PVCPIPE,PVCPIPE,PVCPIPE SPECIAL,PP,48195,PVCPIPE 12X20 SCH40 PVC SOLID,,56.279,0,39.525,28.140,27.320,27.320,27.320,27.320,27.320,28,GP-1.02,28,GP-1.02,0,,,98990299,N,,,12/01/2021,06/30/2022,N
1039~160~82776~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA1,82776,ESSICK DOWN DRAFT CHAMPION 3000 DD,,709.722,0,521.220,283.889,275.620,275.620,275.620,275.620,275.620,28,GP43.42,28,GP43.42,0,,,176740898,N,,,04/01/2022,06/30/2022,N
1002~160~10297~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURAL,DURAL,POLYGASF,GP1,10297,DURLINE GAS METER RISER 24VX36H 2,,68.850,0,133.590,70.916,68.850,68.850,68.850,68.850,68.850,28,GP29.08,28,GP29.08,0,,,141003948,N,,,12/01/2021,06/30/2022,N
1002~160~108017~19825,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GLOBAL,GLOBAL,GLOBAL CAPACITOR,GA6,108017,GLBSRC 15 MFD 370/440V RND RUN CAP,,19.029,0,20.635,7.612,7.390,7.390,7.390,7.390,7.390,1,$8.960,1,$8.960,8.96000,,,0,N,,,04/11/2022,05/06/2022,N
1002~160~10338~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DURAL,DURAL,POLYGASF,GP1,10338,DURLINE GAS METER RISER 36VX24H 2,,68.850,0,133.590,70.916,68.850,68.850,68.850,68.850,68.850,28,GP29.08,28,GP29.08,0,,,141003948,N,,,12/01/2021,06/30/2022,N
1002~160~142796~19825.1,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,DIVTECH,DIVTECH,DIVTECH,DIVTECH,142796,DIVERS WIRE CONN RED76B 100PK,,17.150,0,12.218,6.860,6.660,6.660,6.660,6.660,6.660,1,$9.800,1,$9.800,9.80000,,,0,N,,,04/11/2022,05/06/2022,N
1002~160~581020~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581020,REHAU 3/4X3/4 EVERLOC POLY ELL,,2.580,0,2.938,1.142,1.109,1.109,1.109,1.109,1.109,28,GP16.94,28,GP16.94,0,,,120394895,N,,,12/01/2021,06/30/2022,N
1039~160~105322~19808,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,RECSEAL,RECSEAL,RECSEAL,TI,105322,RECTORSEAL LD 4.5 12WALL DUCT KIT,,196.910,0,132.269,78.764,76.470,76.470,76.470,76.470,76.470,28,D0.7,28,D0.7,0,,,142857143,N,,,03/25/2022,06/30/2022,N
1008~160~3142~19694.2,,N,,1008,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOPARTS,AOPARTS,AOPARTS,AOP,3142,AOSMTH GAS CNTRL VLV NG W/WIRES,,214.000,0,244.550,110.210,107.000,107.000,107.000,107.000,107.000,28,GP30.67,28,GP30.67,0,,,144237704,N,,,12/01/2021,06/30/2022,N
1039~160~69062~19815,,N,,1039,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,CODY,CODY,MSC HVAC CAP & FLASH,DP5,69062,CODY 6 FLASHING 9246,,55.414,0,40.289,22.166,21.520,21.520,21.520,21.520,21.520,5,*1.4488,5,*1.4488,0,,,144880000,N,,,04/01/2022,06/30/2022,N
1002~160~581145~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,REHAU,581145,REHAU 1X3/4X3/4 EVERLOC POLY TEE,,5.260,0,6.026,2.330,2.262,2.262,2.262,2.262,2.262,28,GP15.98,28,GP15.98,0,,,119019281,N,,,12/01/2021,06/30/2022,N
1029~160~70311~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,GEMLINE,GEMLINE,GEMFILT,WF,70311,GEMLINE WATER SOFTENER GLWS70,,2085.750,0,1415.946,750.870,810.000,810.000,810.000,810.000,810.000,28,GP18,28,GP18,0,,,121951220,N,,,04/01/2022,06/30/2022,N
1006~160~1226343~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,NONSTOCK,NONSTOCK,NONSTOCK,NONSTOCK,1226343,** DIAL PEC-A-5300-1M PORTABLE EVAP,,775.000,0,0,0,310.000,310.000,310.000,310.000,310.000,8,+44.51613,8,+44.51613,0,,,144516130,N,,,12/01/2021,06/30/2022,N
1002~160~48172~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,PVCPIPE,PVCPIPE,PVCPIPE SMALL,PP,48172,PVCPIPE 2-1/2X20 SCH40 PVC SOLID,,6.365,0,4.506,3.183,3.090,3.090,3.090,3.090,3.090,28,GP-14.82,28,GP-14.82,0,,,87092841,N,,,12/01/2021,06/30/2022,N
1002~160~1090648~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,AOSOFT,AOSOFT,AOSOFT,AOSOFT,1090648,AOSMTH 7GPM 49 800 GRAIN CAPACITY,,992.000,0,1031.940,510.880,496.000,496.000,496.000,496.000,496.000,28,+42.83826,28,+42.83826,0,,,142838260,N,,,12/01/2021,06/30/2022,N
1029~160~799641~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILW POW TOOL,MILWTOOL,799641,MILWTL FLEECE LINED KNIT HAT BLK,,23.000,21.000,17.250,11.330,11.000,11.000,11.000,11.000,11.000,5,*1.5385,5,*1.5385,0,,,153850000,N,,,04/01/2022,06/30/2022,N
1006~160~82776~19694.2,,N,,1006,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA1,82776,ESSICK DOWN DRAFT CHAMPION 3000 DD,,709.722,0,521.220,283.889,275.620,275.620,275.620,275.620,275.620,28,GP35.49,28,GP35.49,0,,,155014726,N,,,12/01/2021,06/30/2022,N
1040~160~82776~19805,,N,,1040,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,ESSICK,ESSICK,ESSICK,MA1,82776,ESSICK DOWN DRAFT CHAMPION 3000 DD,,709.722,0,521.220,283.889,275.620,275.620,275.620,275.620,275.620,28,D0.652618,28,D0.652618,0,,,153228995,N,,,03/22/2022,06/30/2022,N
1002~160~836606~19694.2,,N,,1002,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,REHAU,REHAU,REHAU,IK5,836606,REHAU 1/2 RAUPEX RED UV SHIELD PIPE,,1.017,0,1.050,0.450,0.437,0.437,0.437,0.437,0.437,28,GP21.63,28,GP21.63,0,,,127599847,N,,,12/01/2021,06/30/2022,N
1029~160~1413326~19815,,N,,1029,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,MILWTOOL,MILWTOOL,MILWTOOL,MILWTOOL,1413326,MILWTL M12 FUEL PROPEX EXPANSN TOOL,,918.000,0,549.990,452.170,439.000,439.000,439.000,439.000,439.000,5,*1.1905,5,*1.1905,0,,,119050000,N,,,04/01/2022,06/30/2022,N
1100~160~82807~19694.2,,N,,1100,1000,,160,CONTRACT CUSTOMER CHARGE,CMP,H1000,PRO1IAQ,PRO1IAQ,PRO1IAQ,FA2,82807,PRO1 NON-PROG 1H/1C 4 SCRN STAT,,82.810,0,50.251,28.150,27.330,27.330,27.330,27.330,27.330,28,GP23.84,28,GP23.84,0,,,131302521,N,,,12/01/2021,06/30/2022,N
